YYYY(기준연도)	IND_CLASS_ORDER(산업분류_차수)	ZONE_C(행정구역분류코드)	D_SEX(사업체_대표자성별)	D_AGE(사업체_대표자생년)	JOSIC_C(조직형태코드)	KUBUN_C(사업체구분코드)	CHANG_Y(설립연도)	CHANG_M(설립월)	SN1_B(산업세세분류)	EMP_JA_M(자영업자_남자)	EMP_JA_F(자영업자_여자)	EMP_JA(자영업자_계)	EMP_MU_M(무급가족종사자_남자)	EMP_MU_F(무급가족종사자_여자)	EMP_MU(무급가족종사자_계)	EMP_SA_M(상용종사자_남자)	EMP_SA_F(상용종사자_여자)	EMP_SA(상용종사자_계)	EMP_IM_M(임시일용종사자_남자)	EMP_IM_F(임시일용종사자_여자)	EMP_IM(임시일용종사자_계)	EMP_MO_M(무급종사자_남자)	EMP_MO_F(무급종사자_여자)	EMP_MO(무급종사자_계)	EMP_TO_M(T종사자_남자)	EMP_TO_F(T종사자_여자)	EMP_TO(T종사자_합계)
2013	9	1110059	1	1961	1	1	2007	10	72112	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1960	1	1	2009	11	46741	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2
2013	9	1110059	2	1942	1	1	1995	11	42311	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1960	2	3	2003	3	85503	0	0	0	0	0	0	5	10	15	0	0	0	0	0	0	5	10	15
2013	9	1110059	1	1961	1	1	2000	5	86201	1	0	1	0	0	0	1	6	7	0	0	0	0	0	0	2	6	8
2013	9	1110059	2	1959	1	1	2006	2	95391	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1961	1	1	2002	10	85620	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	1	1968	1	1	2003	1	85611	1	0	1	0	0	0	2	1	3	0	0	0	0	0	0	3	1	4
2013	9	1110059	2	1960	1	1	2010	1	68221	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1967	1	1	2003	5	96112	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	1	1956	1	1	2010	5	68221	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	2
2013	9	1110059	2	1955	1	1	2009	9	68221	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1972	1	1	2008	1	96112	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	2
2013	9	1110059	2	1960	1	1	2010	8	47216	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1962	5	1	1977	7	84113	0	0	0	0	0	0	6	11	17	2	0	2	0	0	0	8	11	19
2013	9	1110059	2	1963	1	1	2011	1	85501	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1960	1	1	1991	9	85620	0	1	1	0	0	0	0	2	2	0	0	0	0	0	0	0	3	3
2013	9	1110059	2	1946	1	1	2010	1	96112	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1962	1	1	2011	4	56111	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1949	1	1	1997	4	56111	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1956	1	1	2000	8	95391	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1963	1	1	2009	3	96112	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1935	1	1	2000	1	47513	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1948	1	1	2012	1	56111	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1960	1	1	2013	8	68221	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2
2013	9	1110059	2	1971	1	1	2006	7	96112	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1959	1	1	1999	11	47591	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1967	1	1	2011	4	96112	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
